,level_0,COUNTY,YEAR,STATEABBR,STATEID,REGION,JUVF,JUVM,BLACK,BLACKM,BLACKF,HISP,HISPM,HISPF,WHITE,WHITEM,WHITEF,ASIAN,ASIANM,ASIANF,AIAN,AIANM,AIANF,NHOPI,NHPIM,NHPIF,OTHERRACE,ADDRACEM,ADDRACEF,TWORACE,TWORACEM,TWORACEF,RACEDK,UNKRACEM,UNKRACEF,NONCITZ,CUSCTZNM,CUSCTZNF,ADMIS,ADTOTM,ADTOTF,CONFPOP,CUSTOTM,CUSTOTF,RELEASE,RELEASEF,RELEASEM,CONV,CUSUNSM,CUSUNSF,RTIID,CITY,ZIP,CNTYCODE,FELONY,MISD,UNCONV,WEEKN,STATE,CODE,CountyState,Year,StateCode,CountyID,WhiteMales,WhiteFemales,AggrWhites,FreeColoredMales,FreeColoredFemales,AggrColored,MaleSlaves,FemaleSlaves,AggrSlaves,OneSlave,TwoSlaves,ThreeSlaves,FourSlaves,FiveSlaves,SixSlaves,SevenSlaves,EigthSlaves,NineSlaves,TenFourSlaves,FifteenNineSlaves,TwentyNineSlaves,ThirtyNineSlaves,FortyNineSlaves,FiftySixNineSlaves,SeventyNineSlaves,OneHundSlaves,TwoHundSlaves,ThreeHundSlaves,OneThouSlaves,GreaterSlaves,TotalSlaveholders,TotalSlaves,Families,TotalFree
1641,LEAVENWORTH,,2015,KS,17,NA,0,0,50.0,NA,NA,10.0,NA,NA,35.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,7.0,NA,NA,0.0,NA,NA,0.0,NA,NA,4980.0,NA,NA,103.0,NA,NA,4900.0,1600,3300,40.0,NA,NA,10958830,Leavenworth             ,66048     ,20103,30.0,65.0,63,,KANSAS,JAIL,C,860.0,32.0,1030.0,6696.0,5615.0,12311.0,128.0,167.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2706.0,12606.0
1642,LEBANON,,2015,OR,38,NA,0,0,0.0,NA,NA,0.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,499.0,NA,NA,1.0,NA,NA,499.0,124,375,0.0,NA,NA,10958903,Lebanon                 ,97355     ,41043,1.0,0.0,1,,OREGON,JAIL,C,860.0,14.0,750.0,15862.0,15886.0,31748.0,46.0,37.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6134.0,31831.0
1643,LEBANON,,2015,PA,39,NA,0,0,66.0,NA,NA,0.0,NA,NA,357.0,NA,NA,1.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,77.0,NA,NA,8.0,NA,NA,3115.0,NA,NA,502.0,NA,NA,3142.0,645,2497,239.0,NA,NA,10958084,Lebanon                 ,17042     ,42075,102.0,400.0,263,,PENNSYLVANIA,JAIL,C,860.0,14.0,750.0,15862.0,15886.0,31748.0,46.0,37.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6134.0,31831.0
1644,LEE,,2015,AL,1,NA,0,3,191.0,NA,NA,7.0,NA,NA,180.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,13.0,NA,NA,7460.0,NA,NA,379.0,NA,NA,7455.0,1940,5515,76.0,NA,NA,10956041,Opelika                 ,36801     ,1081,232.0,147.0,303,10.0,ALABAMA,JAIL,C,860.0,21.0,1030.0,9259.0,8384.0,17643.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3240.0,17651.0
1645,LEE,,2015,AL,1,NA,0,3,191.0,NA,NA,7.0,NA,NA,180.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,13.0,NA,NA,7460.0,NA,NA,379.0,NA,NA,7455.0,1940,5515,76.0,NA,NA,10956041,Opelika                 ,36801     ,1081,232.0,147.0,303,10.0,ALABAMA,JAIL,C,860.0,31.0,1110.0,14987.0,14000.0,28987.0,138.0,107.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5485.0,29232.0
1646,LEE,,2015,AL,1,NA,0,3,191.0,NA,NA,7.0,NA,NA,180.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,13.0,NA,NA,7460.0,NA,NA,379.0,NA,NA,7455.0,1940,5515,76.0,NA,NA,10956041,Opelika                 ,36801     ,1081,232.0,147.0,303,10.0,ALABAMA,JAIL,C,860.0,40.0,1050.0,5047.0,5138.0,10185.0,8.0,5.0,13.0,392.0,432.0,824.0,35.0,27.0,16.0,7.0,10.0,15.0,9.0,2.0,4.0,11.0,11.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,824.0,1749.0,10208.0
1647,LEE,,2015,AL,1,NA,0,3,191.0,NA,NA,7.0,NA,NA,180.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,13.0,NA,NA,7460.0,NA,NA,379.0,NA,NA,7455.0,1940,5515,76.0,NA,NA,10956041,Opelika                 ,36801     ,1081,232.0,147.0,303,10.0,ALABAMA,JAIL,C,860.0,44.0,1770.0,1147.0,1095.0,2242.0,3.0,4.0,7.0,2514.0,2433.0,4947.0,75.0,28.0,21.0,20.0,16.0,10.0,16.0,9.0,6.0,27.0,23.0,26.0,16.0,5.0,12.0,5.0,6.0,0.0,1.0,0.0,0.0,322.0,4947.0,469.0,2249.0
1648,LEE,,2015,FL,10,NA,1,7,470.0,NA,NA,0.0,NA,NA,1113.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,,NA,NA,22792.0,NA,NA,1583.0,NA,NA,22861.0,4115,18746,509.0,NA,NA,10950407,Ft. Myers               ,33912     ,12071,1223.0,360.0,1074,2.0,FLORIDA,JAIL,C,860.0,21.0,1030.0,9259.0,8384.0,17643.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3240.0,17651.0
1649,LEE,,2015,FL,10,NA,1,7,470.0,NA,NA,0.0,NA,NA,1113.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,,NA,NA,22792.0,NA,NA,1583.0,NA,NA,22861.0,4115,18746,509.0,NA,NA,10950407,Ft. Myers               ,33912     ,12071,1223.0,360.0,1074,2.0,FLORIDA,JAIL,C,860.0,31.0,1110.0,14987.0,14000.0,28987.0,138.0,107.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5485.0,29232.0
1650,LEE,,2015,FL,10,NA,1,7,470.0,NA,NA,0.0,NA,NA,1113.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,,NA,NA,22792.0,NA,NA,1583.0,NA,NA,22861.0,4115,18746,509.0,NA,NA,10950407,Ft. Myers               ,33912     ,12071,1223.0,360.0,1074,2.0,FLORIDA,JAIL,C,860.0,40.0,1050.0,5047.0,5138.0,10185.0,8.0,5.0,13.0,392.0,432.0,824.0,35.0,27.0,16.0,7.0,10.0,15.0,9.0,2.0,4.0,11.0,11.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,824.0,1749.0,10208.0
1651,LEE,,2015,FL,10,NA,1,7,470.0,NA,NA,0.0,NA,NA,1113.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,,NA,NA,22792.0,NA,NA,1583.0,NA,NA,22861.0,4115,18746,509.0,NA,NA,10950407,Ft. Myers               ,33912     ,12071,1223.0,360.0,1074,2.0,FLORIDA,JAIL,C,860.0,44.0,1770.0,1147.0,1095.0,2242.0,3.0,4.0,7.0,2514.0,2433.0,4947.0,75.0,28.0,21.0,20.0,16.0,10.0,16.0,9.0,6.0,27.0,23.0,26.0,16.0,5.0,12.0,5.0,6.0,0.0,1.0,0.0,0.0,322.0,4947.0,469.0,2249.0
1652,LEE,,2015,MS,25,NA,0,0,104.0,NA,NA,4.0,NA,NA,90.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,2200.0,NA,NA,198.0,NA,NA,2450.0,1000,1450,50.0,NA,NA,10957336,Tupelo                  ,38801     ,28081,100.0,98.0,148,,MISSISSIPPI,JAIL,C,860.0,21.0,1030.0,9259.0,8384.0,17643.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3240.0,17651.0
1653,LEE,,2015,MS,25,NA,0,0,104.0,NA,NA,4.0,NA,NA,90.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,2200.0,NA,NA,198.0,NA,NA,2450.0,1000,1450,50.0,NA,NA,10957336,Tupelo                  ,38801     ,28081,100.0,98.0,148,,MISSISSIPPI,JAIL,C,860.0,31.0,1110.0,14987.0,14000.0,28987.0,138.0,107.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5485.0,29232.0
1654,LEE,,2015,MS,25,NA,0,0,104.0,NA,NA,4.0,NA,NA,90.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,2200.0,NA,NA,198.0,NA,NA,2450.0,1000,1450,50.0,NA,NA,10957336,Tupelo                  ,38801     ,28081,100.0,98.0,148,,MISSISSIPPI,JAIL,C,860.0,40.0,1050.0,5047.0,5138.0,10185.0,8.0,5.0,13.0,392.0,432.0,824.0,35.0,27.0,16.0,7.0,10.0,15.0,9.0,2.0,4.0,11.0,11.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,824.0,1749.0,10208.0
1655,LEE,,2015,MS,25,NA,0,0,104.0,NA,NA,4.0,NA,NA,90.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,2200.0,NA,NA,198.0,NA,NA,2450.0,1000,1450,50.0,NA,NA,10957336,Tupelo                  ,38801     ,28081,100.0,98.0,148,,MISSISSIPPI,JAIL,C,860.0,44.0,1770.0,1147.0,1095.0,2242.0,3.0,4.0,7.0,2514.0,2433.0,4947.0,75.0,28.0,21.0,20.0,16.0,10.0,16.0,9.0,6.0,27.0,23.0,26.0,16.0,5.0,12.0,5.0,6.0,0.0,1.0,0.0,0.0,322.0,4947.0,469.0,2249.0
1656,LEHIGH,,2015,PA,39,NA,1,2,266.0,NA,NA,316.0,NA,NA,514.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,42.0,NA,NA,18.0,NA,NA,5894.0,NA,NA,1138.0,NA,NA,6031.0,1086,4945,128.0,NA,NA,10952247,Allentown               ,18102     ,42077,884.0,205.0,1010,,PENNSYLVANIA,JAIL,C,860.0,14.0,770.0,22316.0,21380.0,43696.0,35.0,22.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8361.0,43753.0
1657,LENOIR,,2015,MS,25,NA,0,1,105.0,NA,NA,1.0,NA,NA,174.0,NA,NA,0.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,12.0,NA,NA,4.0,NA,NA,2599.0,NA,NA,293.0,NA,NA,2450.0,657,1793,2.0,NA,NA,10957348,Poplarville             ,39470     ,28109,230.0,53.0,291,,MISSISSIPPI,JAIL,C,860.0,47.0,1070.0,2465.0,2437.0,4902.0,95.0,83.0,178.0,2549.0,2591.0,5140.0,102.0,56.0,41.0,47.0,31.0,29.0,13.0,18.0,12.0,53.0,44.0,50.0,10.0,9.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,525.0,5140.0,954.0,5080.0
1658,LEON,,2015,FL,10,NA,0,6,733.0,NA,NA,7.0,NA,NA,320.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,9.0,NA,NA,0.0,NA,NA,0.0,NA,NA,10050.0,NA,NA,1070.0,NA,NA,9455.0,1655,7800,230.0,NA,NA,10950408,Tallahassee             ,32304     ,12073,952.0,118.0,840,,FLORIDA,JAIL,C,860.0,43.0,730.0,1687.0,1507.0,3194.0,26.0,34.0,60.0,4599.0,4490.0,9089.0,52.0,47.0,39.0,27.0,24.0,28.0,24.0,23.0,14.0,76.0,36.0,26.0,31.0,17.0,30.0,10.0,10.0,1.0,0.0,0.0,0.0,515.0,9089.0,779.0,3254.0
1659,LEON,,2015,FL,10,NA,0,6,733.0,NA,NA,7.0,NA,NA,320.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,9.0,NA,NA,0.0,NA,NA,0.0,NA,NA,10050.0,NA,NA,1070.0,NA,NA,9455.0,1655,7800,230.0,NA,NA,10950408,Tallahassee             ,32304     ,12073,952.0,118.0,840,,FLORIDA,JAIL,C,860.0,49.0,2890.0,2273.0,1888.0,4161.0,0.0,0.0,0.0,1345.0,1275.0,2620.0,75.0,32.0,18.0,31.0,19.0,19.0,8.0,13.0,12.0,41.0,25.0,16.0,4.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,320.0,2620.0,741.0,4161.0
1660,LEWIS,,2015,ID,13,NA,0,0,0.0,NA,NA,0.0,NA,NA,6.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,209.0,NA,NA,7.0,NA,NA,196.0,51,145,2.0,NA,NA,10956578,Nezperce                ,83543     ,16061,6.0,1.0,5,3.0,IDAHO,JAIL,C,860.0,13.0,490.0,14886.0,13655.0,28541.0,22.0,17.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5650.0,28580.0
1661,LEWIS,,2015,ID,13,NA,0,0,0.0,NA,NA,0.0,NA,NA,6.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,209.0,NA,NA,7.0,NA,NA,196.0,51,145,2.0,NA,NA,10956578,Nezperce                ,83543     ,16061,6.0,1.0,5,3.0,IDAHO,JAIL,C,860.0,34.0,1110.0,5887.0,5096.0,10983.0,12.0,12.0,24.0,630.0,649.0,1279.0,115.0,59.0,41.0,38.0,24.0,15.0,14.0,17.0,8.0,12.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,1279.0,2034.0,11007.0
1662,LEWIS,,2015,ID,13,NA,0,0,0.0,NA,NA,0.0,NA,NA,6.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,209.0,NA,NA,7.0,NA,NA,196.0,51,145,2.0,NA,NA,10956578,Nezperce                ,83543     ,16061,6.0,1.0,5,3.0,IDAHO,JAIL,C,860.0,40.0,1055.0,3977.0,3759.0,7736.0,19.0,14.0,33.0,94.0,136.0,230.0,20.0,10.0,9.0,5.0,7.0,0.0,4.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,230.0,1301.0,7769.0
1663,LEWIS,,2015,ID,13,NA,0,0,0.0,NA,NA,0.0,NA,NA,6.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,209.0,NA,NA,7.0,NA,NA,196.0,51,145,2.0,NA,NA,10956578,Nezperce                ,83543     ,16061,6.0,1.0,5,3.0,IDAHO,JAIL,C,860.0,51.0,1350.0,4156.0,3958.0,8114.0,8.0,9.0,17.0,88.0,142.0,230.0,27.0,13.0,7.0,7.0,3.0,4.0,5.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,230.0,1492.0,8131.0
1664,LEWIS,,2015,ID,13,NA,0,0,0.0,NA,NA,0.0,NA,NA,6.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,209.0,NA,NA,7.0,NA,NA,196.0,51,145,2.0,NA,NA,10956578,Nezperce                ,83543     ,16061,6.0,1.0,5,3.0,IDAHO,JAIL,C,860.0,54.0,1010.0,998.0,994.0,1992.0,2.0,0.0,2.0,112.0,135.0,247.0,10.0,4.0,7.0,4.0,3.0,2.0,2.0,1.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,247.0,356.0,1994.0
1665,LEXINGTON,,2015,KY,18,NA,0,0,485.0,NA,NA,200.0,NA,NA,500.0,NA,NA,5.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,36.0,NA,NA,17366.0,NA,NA,1190.0,NA,NA,17232.0,4517,12715,350.0,NA,NA,10951116,Lexington               ,40510     ,21067,494.0,680.0,840,42.0,KENTUCKY,JAIL,C,860.0,48.0,630.0,4630.0,4703.0,9333.0,25.0,19.0,44.0,3174.0,3028.0,6202.0,113.0,72.0,52.0,50.0,32.0,38.0,24.0,16.0,20.0,84.0,38.0,37.0,11.0,7.0,9.0,4.0,2.0,0.0,0.0,0.0,0.0,609.0,6202.0,1751.0,9377.0
1666,LEXINGTON,,2015,SC,41,NA,1,1,321.0,NA,NA,30.0,NA,NA,449.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,30.0,NA,NA,12100.0,NA,NA,800.0,NA,NA,11938.0,2560,9378,53.0,NA,NA,10958141,Lexington               ,29072     ,45063,466.0,334.0,747,8.0,SOUTH CAROLINA,JAIL,C,860.0,48.0,630.0,4630.0,4703.0,9333.0,25.0,19.0,44.0,3174.0,3028.0,6202.0,113.0,72.0,52.0,50.0,32.0,38.0,24.0,16.0,20.0,84.0,38.0,37.0,11.0,7.0,9.0,4.0,2.0,0.0,0.0,0.0,0.0,609.0,6202.0,1751.0,9377.0
1667,LIBERTY,,2015,TX,44,NA,0,0,56.0,NA,NA,10.0,NA,NA,151.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,2.0,NA,NA,4283.0,NA,NA,217.0,NA,NA,4301.0,1068,3233,28.0,NA,NA,10958762,Liberty                 ,77575     ,48291,180.0,37.0,189,1.0,TEXAS,JAIL,C,860.0,43.0,770.0,490.0,445.0,935.0,0.0,1.0,1.0,266.0,255.0,521.0,4.0,6.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,8.0,7.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,521.0,171.0,936.0
1668,LIBERTY,,2015,TX,44,NA,0,0,56.0,NA,NA,10.0,NA,NA,151.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,2.0,NA,NA,4283.0,NA,NA,217.0,NA,NA,4301.0,1068,3233,28.0,NA,NA,10958762,Liberty                 ,77575     ,48291,180.0,37.0,189,1.0,TEXAS,JAIL,C,860.0,44.0,1790.0,1145.0,1139.0,2284.0,10.0,13.0,23.0,2997.0,3086.0,6083.0,26.0,26.0,13.0,19.0,16.0,6.0,7.0,9.0,10.0,34.0,15.0,39.0,17.0,11.0,18.0,8.0,5.0,1.0,1.0,0.0,0.0,281.0,6083.0,460.0,2284.0
1669,LIBERTY,,2015,TX,44,NA,0,0,56.0,NA,NA,10.0,NA,NA,151.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,2.0,NA,NA,4283.0,NA,NA,217.0,NA,NA,4301.0,1068,3233,28.0,NA,NA,10958762,Liberty                 ,77575     ,48291,180.0,37.0,189,1.0,TEXAS,JAIL,C,860.0,49.0,2910.0,1155.0,947.0,2102.0,3.0,5.0,8.0,571.0,508.0,1079.0,27.0,13.0,12.0,11.0,11.0,6.0,8.0,7.0,5.0,15.0,8.0,9.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,1079.0,365.0,2110.0
1670,LINCOLN,,2015,LA,19,NA,0,1,133.0,NA,NA,3.0,NA,NA,95.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,1904.0,NA,NA,231.0,NA,NA,1931.0,453,1478,166.0,NA,NA,10957049,Ruston                  ,71270     ,22061,199.0,32.0,65,4.0,LOUISIANA,JAIL,C,860.0,2.0,150.0,14191.0,13623.0,27814.0,23.0,23.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5444.0,27860.0
1671,LINCOLN,,2015,LA,19,NA,0,1,133.0,NA,NA,3.0,NA,NA,95.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,1904.0,NA,NA,231.0,NA,NA,1931.0,453,1478,166.0,NA,NA,10957049,Ruston                  ,71270     ,22061,199.0,32.0,65,4.0,LOUISIANA,JAIL,C,860.0,34.0,1130.0,6003.0,5344.0,11347.0,13.0,10.0,23.0,1450.0,1390.0,2840.0,143.0,97.0,68.0,50.0,41.0,41.0,24.0,23.0,14.0,48.0,12.0,7.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,573.0,2840.0,2034.0,11370.0
1672,LINCOLN,,2015,LA,19,NA,0,1,133.0,NA,NA,3.0,NA,NA,95.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,1904.0,NA,NA,231.0,NA,NA,1931.0,453,1478,166.0,NA,NA,10957049,Ruston                  ,71270     ,22061,199.0,32.0,65,4.0,LOUISIANA,JAIL,C,860.0,44.0,1810.0,833.0,842.0,1675.0,0.0,0.0,0.0,1868.0,1900.0,3768.0,26.0,10.0,17.0,12.0,18.0,13.0,16.0,11.0,2.0,31.0,28.0,28.0,14.0,12.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,248.0,3768.0,312.0,1698.0
1673,LINCOLN,,2015,LA,19,NA,0,1,133.0,NA,NA,3.0,NA,NA,95.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,1904.0,NA,NA,231.0,NA,NA,1931.0,453,1478,166.0,NA,NA,10957049,Ruston                  ,71270     ,22061,199.0,32.0,65,4.0,LOUISIANA,JAIL,C,860.0,47.0,1090.0,2971.0,3028.0,5999.0,41.0,40.0,81.0,1089.0,1026.0,2115.0,59.0,37.0,34.0,24.0,20.0,12.0,12.0,13.0,9.0,31.0,11.0,12.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,283.0,2115.0,1158.0,6080.0
1674,LINCOLN,,2015,LA,19,NA,0,1,133.0,NA,NA,3.0,NA,NA,95.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,1904.0,NA,NA,231.0,NA,NA,1931.0,453,1478,166.0,NA,NA,10957049,Ruston                  ,71270     ,22061,199.0,32.0,65,4.0,LOUISIANA,JAIL,C,860.0,51.0,1370.0,3609.0,3450.0,7059.0,73.0,85.0,158.0,1788.0,1642.0,3430.0,77.0,70.0,44.0,48.0,26.0,37.0,30.0,23.0,18.0,70.0,26.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,3430.0,1240.0,7217.0
1675,LINCOLN,,2015,LA,19,NA,0,1,133.0,NA,NA,3.0,NA,NA,95.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,1904.0,NA,NA,231.0,NA,NA,1931.0,453,1478,166.0,NA,NA,10957049,Ruston                  ,71270     ,22061,199.0,32.0,65,4.0,LOUISIANA,JAIL,C,860.0,54.0,1030.0,8058.0,7868.0,15926.0,26.0,29.0,55.0,3382.0,3465.0,6847.0,182.0,124.0,99.0,70.0,79.0,44.0,34.0,33.0,34.0,115.0,27.0,36.0,11.0,6.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,905.0,6847.0,2929.0,15981.0
1676,LINCOLN,,2015,MO,26,NA,0,0,57.0,NA,NA,13.0,NA,NA,103.0,NA,NA,5.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,11.0,NA,NA,2660.0,NA,NA,178.0,NA,NA,2593.0,633,1960,0.0,NA,NA,10957433,Troy                    ,63379     ,29113,128.0,50.0,178,2.0,MISSOURI,JAIL,C,860.0,2.0,150.0,14191.0,13623.0,27814.0,23.0,23.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5444.0,27860.0
